sales_record_id,order_id,customer_id,product_key,order_date,ship_date,ship_mode,market,region,quantity,sales,discount,profit,shipping_cost,order_priority,year
10036,IN-2012-13359,81,3405,2012-03-05,2012-03-09,Standard Class,APAC,Oceania,2,118.0,0.1,40.506,20.61,High,2012
10037,IR-2012-3810,323,6211,2012-03-05,2012-03-08,First Class,EMEA,EMEA,1,74.0,0.0,8.91,15.93,High,2012
10038,CA-2012-140221,37,5667,2012-03-05,2012-03-09,Second Class,US,Central,5,181.0,0.8,-470.548,13.01,High,2012
10039,MX-2012-140473,138,3064,2012-03-05,2012-03-10,Standard Class,LATAM,Central,4,79.0,0.0,33.76,11.67,High,2012
10040,ES-2012-3738573,370,4727,2012-03-05,2012-03-09,Standard Class,EU,North,2,58.0,0.0,16.86,11.36,High,2012
10041,CA-2012-125185,100,2343,2012-03-05,2012-03-07,Second Class,US,East,2,99.0,0.3,-7.098,10.79,High,2012
10042,TU-2012-5560,12,6212,2012-03-05,2012-03-05,Same Day,EMEA,EMEA,1,67.0,0.6,-16.794,9.87,High,2012
10043,IT-2012-5774254,260,2308,2012-03-05,2012-03-10,Standard Class,EU,North,1,137.0,0.0,0.0,8.64,Medium,2012
10044,IT-2012-5774254,260,5845,2012-03-05,2012-03-10,Standard Class,EU,North,3,119.0,0.3,6.723,6.42,Medium,2012
10045,KE-2012-9890,4,265,2012-03-05,2012-03-09,Standard Class,Africa,Africa,1,61.0,0.0,18.96,6.41,Medium,2012
10046,CA-2012-153108,193,6213,2012-03-05,2012-03-09,Standard Class,US,Central,7,61.0,0.0,16.3863,6.37,Medium,2012
10047,ES-2012-5566593,667,461,2012-03-05,2012-03-09,Second Class,EU,Central,5,132.0,0.0,26.25,6.06,Medium,2012
10048,ES-2012-3738573,370,5997,2012-03-05,2012-03-09,Standard Class,EU,North,1,51.0,0.0,14.64,5.83,High,2012
10049,KE-2012-9890,4,1513,2012-03-05,2012-03-09,Standard Class,Africa,Africa,8,72.0,0.0,15.6,5.57,Medium,2012
10050,KE-2012-9890,4,5053,2012-03-05,2012-03-09,Standard Class,Africa,Africa,4,69.0,0.0,18.72,5.15,Medium,2012
10051,CA-2012-109512,724,5134,2012-03-05,2012-03-05,Same Day,US,East,3,29.0,0.0,14.67,5.0,Critical,2012
10052,CA-2012-125185,100,6214,2012-03-05,2012-03-07,Second Class,US,East,2,34.0,0.2,-5.4548,4.64,High,2012
10053,CA-2012-140221,37,5361,2012-03-05,2012-03-09,Second Class,US,Central,2,60.0,0.2,6.0416,2.75,High,2012
10054,CA-2012-120320,190,3532,2012-03-05,2012-03-09,Standard Class,US,Central,2,32.0,0.2,2.394,2.37,Medium,2012
10055,IN-2012-82344,484,4464,2012-03-05,2012-03-07,Second Class,APAC,Oceania,1,17.0,0.0,2.52,2.19,High,2012
10056,CA-2012-140221,37,3374,2012-03-05,2012-03-09,Second Class,US,Central,2,11.0,0.8,-16.818,1.89,High,2012
10057,NI-2012-7670,125,2677,2012-03-05,2012-03-09,Standard Class,Africa,Africa,1,20.0,0.7,-26.787,1.74,Medium,2012
10058,CA-2012-153108,193,2109,2012-03-05,2012-03-09,Standard Class,US,Central,2,24.0,0.0,6.6976,1.34,Medium,2012
10059,CA-2012-109001,788,4475,2012-03-05,2012-03-09,Standard Class,US,East,1,10.0,0.2,-1.289,0.73,Medium,2012
10060,TU-2012-2100,729,1439,2012-03-05,2012-03-08,Second Class,EMEA,EMEA,1,7.0,0.6,-3.336,0.72,High,2012
10061,CA-2012-140221,37,4697,2012-03-05,2012-03-09,Second Class,US,Central,2,5.0,0.6,-1.8848,0.59,High,2012
10062,CA-2012-151785,598,1391,2012-03-05,2012-03-10,Standard Class,US,Central,6,7.0,0.2,2.4864,0.51,Medium,2012
10063,IN-2012-47918,227,170,2012-03-05,2012-03-10,Second Class,APAC,Oceania,1,8.0,0.1,0.165,0.43,Medium,2012
10064,KE-2012-9890,4,3609,2012-03-05,2012-03-09,Standard Class,Africa,Africa,1,6.0,0.0,0.51,0.22,Medium,2012
10065,CA-2012-109001,788,1238,2012-03-05,2012-03-09,Standard Class,US,East,3,3.0,0.7,-1.7892,0.15,Medium,2012
10066,MX-2012-132955,123,6215,2012-03-06,2012-03-11,Standard Class,LATAM,Central,5,,0.0,57.0,243.79,High,2012
10067,ES-2012-5645358,275,6216,2012-03-06,2012-03-08,Second Class,EU,North,7,994.0,0.5,-397.635,58.71,Medium,2012
10068,CA-2012-142944,285,6217,2012-03-06,2012-03-11,Standard Class,US,West,2,,0.2,377.9946,40.56,Medium,2012
10069,EG-2012-40,433,6218,2012-03-06,2012-03-11,Standard Class,Africa,Africa,1,170.0,0.0,23.79,21.98,High,2012
10070,IN-2012-13772,599,6219,2012-03-06,2012-03-10,Standard Class,APAC,Oceania,3,142.0,0.1,-7.938,19.13,High,2012
10071,IN-2012-69625,709,5363,2012-03-06,2012-03-11,Standard Class,APAC,Oceania,7,271.0,0.1,24.045,14.73,Medium,2012
10072,IT-2012-5141433,522,6220,2012-03-06,2012-03-08,First Class,EU,Central,2,48.0,0.5,-29.55,13.58,Critical,2012
10073,IN-2012-13772,599,6221,2012-03-06,2012-03-10,Standard Class,APAC,Oceania,3,79.0,0.1,14.94,11.73,High,2012
10074,CA-2012-142944,285,1947,2012-03-06,2012-03-11,Standard Class,US,West,7,435.0,0.0,95.7572,10.96,Medium,2012
10075,EG-2012-40,433,6222,2012-03-06,2012-03-11,Standard Class,Africa,Africa,1,65.0,0.0,15.0,9.86,High,2012
10076,EG-2012-40,433,5368,2012-03-06,2012-03-11,Standard Class,Africa,Africa,2,108.0,0.0,22.74,9.78,High,2012
10077,ES-2012-5645358,275,950,2012-03-06,2012-03-08,Second Class,EU,North,2,136.0,0.5,-79.14,9.54,Medium,2012
10078,EG-2012-40,433,2979,2012-03-06,2012-03-11,Standard Class,Africa,Africa,6,85.0,0.0,1.62,8.34,High,2012
10079,CG-2012-7930,339,2744,2012-03-06,2012-03-08,First Class,Africa,Africa,2,40.0,0.0,1.98,8.3,Critical,2012
10080,IN-2012-33512,288,5400,2012-03-06,2012-03-06,Same Day,APAC,North Asia,1,33.0,0.0,1.95,7.72,Critical,2012
10081,CG-2012-7930,339,507,2012-03-06,2012-03-08,First Class,Africa,Africa,1,15.0,0.0,2.1,6.1,Critical,2012
10082,EG-2012-40,433,6223,2012-03-06,2012-03-11,Standard Class,Africa,Africa,1,45.0,0.0,14.34,6.07,High,2012
10083,MX-2012-166114,16,2259,2012-03-06,2012-03-11,Second Class,LATAM,Caribbean,3,44.0,0.0,6.6,4.61,Medium,2012
10084,EG-2012-40,433,1471,2012-03-06,2012-03-11,Standard Class,Africa,Africa,1,48.0,0.0,13.05,4.5,High,2012
10085,IT-2012-5141433,522,4435,2012-03-06,2012-03-08,First Class,EU,Central,2,15.0,0.5,-6.84,3.78,Critical,2012
10086,LH-2012-9290,289,3845,2012-03-06,2012-03-09,Second Class,EMEA,EMEA,1,9.0,0.7,-19.074,2.02,Critical,2012
10087,MX-2012-166114,16,728,2012-03-06,2012-03-11,Second Class,LATAM,Caribbean,1,23.0,0.0,0.44,1.86,Medium,2012
10088,EG-2012-40,433,6224,2012-03-06,2012-03-11,Standard Class,Africa,Africa,1,31.0,0.0,4.05,1.77,High,2012
10089,EG-2012-40,433,2463,2012-03-06,2012-03-11,Standard Class,Africa,Africa,1,11.0,0.0,0.99,1.43,High,2012
10090,LH-2012-9290,289,696,2012-03-06,2012-03-09,Second Class,EMEA,EMEA,1,6.0,0.7,-5.691,1.39,Critical,2012
10091,IT-2012-2565333,610,243,2012-03-06,2012-03-11,Second Class,EU,South,2,29.0,0.5,-21.66,1.2,Medium,2012
10092,MX-2012-161179,426,6225,2012-03-06,2012-03-10,Standard Class,LATAM,North,1,13.0,0.0,2.78,0.67,Medium,2012
10093,ES-2012-2563560,511,6226,2012-03-07,2012-03-12,Second Class,EU,North,5,,0.0,927.6,205.01,Medium,2012
10094,ES-2012-2195955,514,5857,2012-03-07,2012-03-09,Second Class,EU,Central,4,,0.0,449.88,196.32,High,2012
10095,IN-2012-59433,517,3396,2012-03-07,2012-03-10,First Class,APAC,Oceania,4,461.0,0.1,66.564,109.26,High,2012
10096,ES-2012-2541285,224,5542,2012-03-07,2012-03-12,Standard Class,EU,Central,7,,0.1,35.868,89.18,Medium,2012
10097,IT-2012-2122628,509,3429,2012-03-07,2012-03-11,Standard Class,EU,Central,5,604.0,0.1,-6.78,57.93,Medium,2012
10098,MX-2012-169698,262,6227,2012-03-07,2012-03-11,Second Class,LATAM,Central,3,334.0,0.0,3.3,43.82,Medium,2012
10099,ES-2012-2541285,224,2938,2012-03-07,2012-03-12,Standard Class,EU,Central,3,573.0,0.1,178.11,39.38,Medium,2012
10100,ES-2012-5843148,176,6228,2012-03-07,2012-03-10,First Class,EU,South,3,439.0,0.0,65.79,38.43,Medium,2012
10101,CA-2012-146255,4,6229,2012-03-07,2012-03-10,First Class,US,East,3,588.0,0.0,170.5113,31.55,High,2012
10102,US-2012-139843,77,1612,2012-03-07,2012-03-09,Second Class,LATAM,Central,5,152.0,0.4,-30.5,30.74,Critical,2012
10103,CA-2012-146255,4,6230,2012-03-07,2012-03-10,First Class,US,East,3,120.0,0.0,52.734,28.72,High,2012
10104,IN-2012-66398,591,6231,2012-03-07,2012-03-09,Second Class,APAC,Oceania,3,136.0,0.1,37.845,23.11,High,2012
10105,ID-2012-86523,447,6232,2012-03-07,2012-03-12,Second Class,APAC,Oceania,6,264.0,0.4,-114.444,21.28,Medium,2012
10106,CA-2012-146255,4,2165,2012-03-07,2012-03-10,First Class,US,East,2,69.0,0.0,33.2544,17.94,High,2012
10107,IN-2012-59433,517,98,2012-03-07,2012-03-10,First Class,APAC,Oceania,6,59.0,0.1,26.046,6.2,High,2012
10108,IN-2012-59433,517,5210,2012-03-07,2012-03-10,First Class,APAC,Oceania,2,27.0,0.1,-0.654,5.67,High,2012
10109,MX-2012-107503,600,6233,2012-03-07,2012-03-11,Second Class,LATAM,South,5,104.0,0.0,37.4,4.51,Medium,2012
10110,CA-2012-146255,4,1014,2012-03-07,2012-03-10,First Class,US,East,2,30.0,0.0,14.9156,3.7,High,2012
10111,IN-2012-66398,591,3164,2012-03-07,2012-03-09,Second Class,APAC,Oceania,1,42.0,0.1,16.809,3.42,High,2012
10112,ES-2012-2541285,224,1504,2012-03-07,2012-03-12,Standard Class,EU,Central,3,65.0,0.1,-5.841,3.34,Medium,2012
10113,IT-2012-1032855,610,209,2012-03-07,2012-03-13,Standard Class,EU,Central,2,27.0,0.5,-18.03,2.45,Medium,2012
10114,MX-2012-101833,540,6234,2012-03-07,2012-03-12,Standard Class,LATAM,North,2,26.0,0.0,11.28,1.93,Medium,2012
10115,ID-2012-86523,447,6235,2012-03-07,2012-03-12,Second Class,APAC,Oceania,2,28.0,0.4,2.784,1.57,Medium,2012
10116,US-2012-139843,77,1173,2012-03-07,2012-03-09,Second Class,LATAM,Central,2,4.0,0.4,-1.12,0.98,Critical,2012
10117,ID-2012-86523,447,6236,2012-03-07,2012-03-12,Second Class,APAC,Oceania,2,27.0,0.4,-17.688,0.86,Medium,2012
10118,US-2012-139843,77,6237,2012-03-07,2012-03-09,Second Class,LATAM,Central,2,4.0,0.4,-0.6,0.86,Critical,2012
10119,ES-2012-5843148,176,2735,2012-03-07,2012-03-10,First Class,EU,South,1,25.0,0.0,6.54,0.76,Medium,2012
10120,RS-2012-3010,550,6238,2012-03-08,2012-03-12,Standard Class,EMEA,EMEA,1,568.0,0.0,284.22,76.05,High,2012
10121,CA-2012-105627,594,1947,2012-03-08,2012-03-12,Standard Class,US,Central,6,373.0,0.0,82.0776,74.23,High,2012
10122,ID-2012-80181,247,6239,2012-03-08,2012-03-11,Second Class,APAC,Oceania,2,632.0,0.4,-63.168,68.62,High,2012
10123,CA-2012-105627,594,4094,2012-03-08,2012-03-12,Standard Class,US,Central,5,770.0,0.0,223.2855,51.27,High,2012
10124,UP-2012-8890,526,6240,2012-03-08,2012-03-08,Same Day,EMEA,EMEA,1,167.0,0.0,75.18,50.09,Critical,2012
10125,CA-2012-105627,594,6241,2012-03-08,2012-03-12,Standard Class,US,Central,7,861.0,0.0,189.4046,32.54,High,2012
10126,RS-2012-3010,550,238,2012-03-08,2012-03-12,Standard Class,EMEA,EMEA,2,282.0,0.0,115.5,28.27,High,2012
10127,CA-2012-105627,594,3141,2012-03-08,2012-03-12,Standard Class,US,Central,3,513.0,0.0,97.4586,26.07,High,2012
10128,ID-2012-29039,216,5047,2012-03-08,2012-03-08,Same Day,APAC,Southeast Asia,8,132.0,0.47,-104.832,18.74,High,2012
10129,ID-2012-29039,216,6242,2012-03-08,2012-03-08,Same Day,APAC,Southeast Asia,5,69.0,0.27,-11.4555,16.4,High,2012
10130,ID-2012-80181,247,6243,2012-03-08,2012-03-11,Second Class,APAC,Oceania,4,141.0,0.4,-94.128,12.53,High,2012
10131,RS-2012-3010,550,165,2012-03-08,2012-03-12,Standard Class,EMEA,EMEA,4,75.0,0.0,34.44,10.59,High,2012
10132,RS-2012-3010,550,6244,2012-03-08,2012-03-12,Standard Class,EMEA,EMEA,1,118.0,0.0,48.45,9.47,High,2012
10133,RS-2012-3010,550,3347,2012-03-08,2012-03-12,Standard Class,EMEA,EMEA,2,30.0,0.0,4.68,4.43,High,2012
10134,UP-2012-8890,526,2103,2012-03-08,2012-03-08,Same Day,EMEA,EMEA,1,13.0,0.0,4.5,3.08,Critical,2012
10135,CA-2012-105627,594,6245,2012-03-08,2012-03-12,Standard Class,US,Central,1,15.0,0.0,4.494,2.08,High,2012
10136,TU-2012-9540,284,1648,2012-03-08,2012-03-09,First Class,EMEA,EMEA,2,14.0,0.6,-8.16,2.02,High,2012
10137,ES-2012-4942348,119,4081,2012-03-08,2012-03-12,Standard Class,EU,Central,3,44.0,0.0,9.54,1.98,High,2012
10138,CA-2012-160213,546,6246,2012-03-08,2012-03-13,Standard Class,US,East,3,19.0,0.0,9.3312,1.52,Medium,2012
10139,UP-2012-8890,526,1468,2012-03-08,2012-03-08,Same Day,EMEA,EMEA,1,6.0,0.0,2.49,1.29,Critical,2012
10140,CA-2012-132136,156,2488,2012-03-08,2012-03-12,Standard Class,US,Central,3,9.0,0.8,-14.5656,0.76,Medium,2012
10141,CA-2012-107741,396,76,2012-03-08,2012-03-10,First Class,US,West,1,3.0,0.2,0.8946,0.6,High,2012
10142,ID-2012-80181,247,6247,2012-03-08,2012-03-11,Second Class,APAC,Oceania,1,3.0,0.4,-0.3,0.4,High,2012
10143,ID-2012-66881,67,2220,2012-03-09,2012-03-11,Second Class,APAC,Southeast Asia,6,789.0,0.27,-259.3944,97.73,Medium,2012
10144,ID-2012-66881,67,1127,2012-03-09,2012-03-11,Second Class,APAC,Southeast Asia,4,457.0,0.17,60.6228,42.58,Medium,2012
10145,CA-2012-123155,687,5313,2012-03-09,2012-03-12,First Class,US,Central,3,360.0,0.2,22.4925,41.35,Critical,2012
10146,IN-2012-67882,498,4718,2012-03-09,2012-03-13,Standard Class,APAC,Southeast Asia,5,245.0,0.0,107.55,37.63,High,2012
10147,ES-2012-2458009,347,2494,2012-03-09,2012-03-16,Standard Class,EU,North,2,249.0,0.0,39.78,32.25,Low,2012
10148,CA-2012-123155,687,3231,2012-03-09,2012-03-12,First Class,US,Central,5,114.0,0.2,29.799,25.73,Critical,2012
10149,IT-2012-5212034,445,6248,2012-03-09,2012-03-11,Second Class,EU,South,2,133.0,0.6,-119.46,21.41,High,2012
10150,US-2012-103254,656,6249,2012-03-09,2012-03-13,Standard Class,LATAM,Caribbean,3,152.0,0.7,-339.468,20.52,High,2012
10151,EG-2012-1050,354,6250,2012-03-09,2012-03-13,Standard Class,Africa,Africa,1,198.0,0.0,96.99,18.43,High,2012
10152,MX-2012-164623,139,4893,2012-03-09,2012-03-16,Standard Class,LATAM,Caribbean,3,191.0,0.0,9.54,17.06,Low,2012
10153,US-2012-103254,656,5416,2012-03-09,2012-03-13,Standard Class,LATAM,Caribbean,1,139.0,0.202,48.52676,16.31,High,2012
10154,IR-2012-9690,482,694,2012-03-09,2012-03-16,Standard Class,EMEA,EMEA,2,123.0,0.0,36.96,10.73,Low,2012
10155,ES-2012-5451215,350,501,2012-03-09,2012-03-12,Second Class,EU,North,2,64.0,0.0,23.64,8.46,Medium,2012
10156,GH-2012-1670,104,4753,2012-03-09,2012-03-11,First Class,Africa,Africa,1,25.0,0.0,10.86,5.84,Critical,2012
10157,IR-2012-9690,482,105,2012-03-09,2012-03-16,Standard Class,EMEA,EMEA,1,24.0,0.0,10.65,2.32,Low,2012
10158,US-2012-132612,233,5755,2012-03-09,2012-03-13,Standard Class,LATAM,Caribbean,1,16.0,0.2,-2.176,2.24,High,2012
10159,ID-2012-66881,67,6251,2012-03-09,2012-03-11,Second Class,APAC,Southeast Asia,4,147.0,0.27,24.1452,1.79,Medium,2012
10160,ID-2012-66881,67,6252,2012-03-09,2012-03-11,Second Class,APAC,Southeast Asia,1,12.0,0.17,1.5624,1.77,Medium,2012
10161,IR-2012-9690,482,381,2012-03-09,2012-03-16,Standard Class,EMEA,EMEA,1,5.0,0.0,2.16,0.96,Low,2012
10162,CA-2012-110345,256,2903,2012-03-09,2012-03-11,Second Class,US,South,2,5.0,0.2,1.6704,0.9,Medium,2012
10163,US-2012-103254,656,2253,2012-03-09,2012-03-13,Standard Class,LATAM,Caribbean,3,9.0,0.2,-0.6,0.77,High,2012
10164,MX-2012-110954,169,6253,2012-03-10,2012-03-15,Standard Class,LATAM,Central,14,422.0,0.0,143.36,25.86,Medium,2012
10165,LH-2012-3950,74,820,2012-03-10,2012-03-14,Standard Class,EMEA,EMEA,4,253.0,0.7,-379.332,21.07,High,2012
10166,US-2012-118906,480,3842,2012-03-10,2012-03-10,Same Day,US,East,6,90.0,0.0,25.1496,16.73,Critical,2012
10167,US-2012-151050,626,6254,2012-03-10,2012-03-12,First Class,LATAM,South,7,55.0,0.6,-28.756,16.14,High,2012
10168,LH-2012-3950,74,3155,2012-03-10,2012-03-14,Standard Class,EMEA,EMEA,1,138.0,0.7,-318.411,15.35,High,2012
10169,US-2012-105949,626,3346,2012-03-10,2012-03-12,First Class,LATAM,Central,7,82.0,0.4,-1.484,14.13,Medium,2012
10170,LH-2012-3950,74,6255,2012-03-10,2012-03-14,Standard Class,EMEA,EMEA,2,73.0,0.7,-114.756,7.53,High,2012
10171,IN-2012-37957,398,4031,2012-03-10,2012-03-16,Standard Class,APAC,Central Asia,4,56.0,0.0,27.96,1.31,Medium,2012
10172,CA-2012-146829,120,3945,2012-03-10,2012-03-10,Same Day,US,Central,2,1.0,0.8,-1.8904,0.06,High,2012
10173,IN-2012-86502,23,6256,2012-03-11,2012-03-12,First Class,APAC,Oceania,4,382.0,0.0,80.16,47.31,High,2012
10174,ID-2012-42724,424,5618,2012-03-12,2012-03-17,Second Class,APAC,Oceania,3,,0.1,747.612,79.62,Medium,2012
10175,ES-2012-4291867,282,281,2012-03-12,2012-03-18,Standard Class,EU,Central,2,240.0,0.1,21.3,16.55,Medium,2012
10176,ID-2012-73391,709,2218,2012-03-12,2012-03-17,Standard Class,APAC,Southeast Asia,2,220.0,0.35,16.92,16.31,Medium,2012
10177,ES-2012-4291867,282,6172,2012-03-12,2012-03-18,Standard Class,EU,Central,3,157.0,0.0,10.98,15.35,Medium,2012
10178,US-2012-146206,190,6257,2012-03-12,2012-03-16,Second Class,LATAM,South,9,400.0,0.6,-280.188,13.77,Medium,2012
10179,US-2012-146206,190,5091,2012-03-12,2012-03-16,Second Class,LATAM,South,5,500.0,0.602,-530.3334,13.75,Medium,2012
10180,MX-2012-140179,254,4622,2012-03-12,2012-03-12,Same Day,LATAM,North,2,35.0,0.4,4.088,13.65,Critical,2012
10181,ID-2012-42724,424,2294,2012-03-12,2012-03-17,Second Class,APAC,Oceania,1,116.0,0.1,-3.87,10.59,Medium,2012
10182,ES-2012-4291867,282,6258,2012-03-12,2012-03-18,Standard Class,EU,Central,2,95.0,0.1,32.838,9.98,Medium,2012
10183,ID-2012-73391,709,229,2012-03-12,2012-03-17,Standard Class,APAC,Southeast Asia,2,191.0,0.35,-64.83,9.64,Medium,2012
10184,ID-2012-73391,709,2761,2012-03-12,2012-03-17,Standard Class,APAC,Southeast Asia,3,178.0,0.25,-26.1225,8.46,Medium,2012
10185,ES-2012-4291867,282,6259,2012-03-12,2012-03-18,Standard Class,EU,Central,6,115.0,0.0,25.38,5.9,Medium,2012
10186,NI-2012-730,167,4746,2012-03-12,2012-03-16,Standard Class,Africa,Africa,1,41.0,0.7,-49.206,2.98,Medium,2012
10187,CA-2012-128083,228,268,2012-03-12,2012-03-17,Standard Class,US,South,4,31.0,0.2,3.86,2.3,Medium,2012
10188,ID-2012-42724,424,6260,2012-03-12,2012-03-17,Second Class,APAC,Oceania,1,22.0,0.1,0.711,1.89,Medium,2012
10189,CA-2012-128083,228,4324,2012-03-12,2012-03-17,Standard Class,US,South,3,9.0,0.2,2.9322,0.48,Medium,2012
10190,CA-2012-128083,228,2699,2012-03-12,2012-03-17,Standard Class,US,South,3,6.0,0.2,1.4418,0.35,Medium,2012
10191,CA-2012-148705,525,1309,2012-03-12,2012-03-18,Standard Class,US,South,2,5.0,0.2,1.764,0.14,Medium,2012
10192,IT-2012-3641925,215,6261,2012-03-13,2012-03-15,Second Class,EU,Central,8,,0.15,-29.664,214.54,High,2012
10193,US-2012-139675,46,59,2012-03-13,2012-03-18,Second Class,US,West,4,915.0,0.2,102.9528,83.04,Medium,2012
10194,US-2012-139675,46,3295,2012-03-13,2012-03-18,Second Class,US,West,8,328.0,0.0,91.7728,50.65,Medium,2012
10195,IT-2012-3170764,590,1863,2012-03-13,2012-03-15,First Class,EU,Central,2,255.0,0.1,19.8,33.97,High,2012
10196,MX-2012-164000,672,6262,2012-03-13,2012-03-17,Standard Class,LATAM,South,5,177.0,0.0,70.8,29.9,High,2012
10197,CA-2012-114237,659,363,2012-03-13,2012-03-15,First Class,US,West,2,142.0,0.0,39.7488,29.7,Critical,2012
10198,MX-2012-164000,672,6263,2012-03-13,2012-03-17,Standard Class,LATAM,South,3,227.0,0.0,63.42,28.35,High,2012
10199,MX-2012-126928,70,6264,2012-03-13,2012-03-15,Second Class,LATAM,North,3,345.0,0.0,165.42,20.9,Medium,2012
10200,MX-2012-119207,485,6265,2012-03-13,2012-03-19,Standard Class,LATAM,North,10,141.0,0.0,26.6,15.6,Medium,2012
10201,IT-2012-1576508,638,6266,2012-03-13,2012-03-18,Standard Class,EU,Central,3,140.0,0.1,34.083,12.66,Medium,2012
10202,MX-2012-126928,70,5127,2012-03-13,2012-03-15,Second Class,LATAM,North,3,98.0,0.0,21.6,9.69,Medium,2012
10203,IT-2012-3719538,744,6267,2012-03-13,2012-03-20,Standard Class,EU,Central,1,124.0,0.15,-14.5965,5.68,Medium,2012
10204,IT-2012-1576508,638,1162,2012-03-13,2012-03-18,Standard Class,EU,Central,3,56.0,0.0,26.82,4.58,Medium,2012
10205,IZ-2012-1210,500,6268,2012-03-13,2012-03-13,Same Day,EMEA,EMEA,2,53.0,0.0,4.74,4.29,High,2012
10206,MX-2012-164000,672,3522,2012-03-13,2012-03-17,Standard Class,LATAM,South,2,67.0,0.0,9.36,4.22,High,2012
10207,US-2012-159982,118,6269,2012-03-13,2012-03-20,Standard Class,LATAM,Caribbean,2,57.0,0.2,-9.896,2.95,Medium,2012
10208,MX-2012-126928,70,2413,2012-03-13,2012-03-15,Second Class,LATAM,North,3,23.0,0.0,0.0,2.66,Medium,2012
10209,MX-2012-111864,35,6270,2012-03-13,2012-03-18,Standard Class,LATAM,South,2,97.0,0.0,9.68,2.54,Medium,2012
10210,IZ-2012-1210,500,6271,2012-03-13,2012-03-13,Same Day,EMEA,EMEA,4,23.0,0.0,6.24,2.38,High,2012
10211,IZ-2012-1210,500,6200,2012-03-13,2012-03-13,Same Day,EMEA,EMEA,1,11.0,0.0,1.74,1.51,High,2012
10212,MX-2012-164000,672,2649,2012-03-13,2012-03-17,Standard Class,LATAM,South,2,16.0,0.0,0.8,1.37,High,2012
10213,JO-2012-660,230,6272,2012-03-13,2012-03-18,Standard Class,EMEA,EMEA,2,95.0,0.0,18.06,1.07,Medium,2012
10214,MX-2012-126928,70,1930,2012-03-13,2012-03-15,Second Class,LATAM,North,2,23.0,0.0,0.2,1.03,Medium,2012
10215,IT-2012-2093927,415,4973,2012-03-14,2012-03-17,First Class,EU,Central,7,,0.5,-993.195,291.93,High,2012
10216,MX-2012-151036,453,2338,2012-03-14,2012-03-20,Standard Class,LATAM,Caribbean,8,430.0,0.0,176.0,72.19,Low,2012
10217,CA-2012-163587,605,266,2012-03-14,2012-03-18,Standard Class,US,East,3,672.0,0.0,315.8118,62.63,Medium,2012
10218,IN-2012-45972,649,3407,2012-03-14,2012-03-20,Standard Class,APAC,North Asia,9,714.0,0.0,342.36,60.11,Medium,2012
10219,IT-2012-2008620,36,3256,2012-03-14,2012-03-15,First Class,EU,South,3,157.0,0.6,-203.796,39.4,Critical,2012
10220,IT-2012-2008620,36,1747,2012-03-14,2012-03-15,First Class,EU,South,5,948.0,0.0,66.3,33.01,Critical,2012
10221,IN-2012-45972,649,4455,2012-03-14,2012-03-20,Standard Class,APAC,North Asia,1,264.0,0.0,42.18,19.22,Medium,2012
10222,IR-2012-5730,625,6273,2012-03-14,2012-03-18,Standard Class,EMEA,EMEA,2,104.0,0.0,3.06,11.58,Medium,2012
10223,IN-2012-45972,649,4636,2012-03-14,2012-03-20,Standard Class,APAC,North Asia,3,123.0,0.0,49.23,8.35,Medium,2012
10224,IN-2012-39889,778,3743,2012-03-14,2012-03-14,Same Day,APAC,North Asia,7,47.0,0.0,21.0,7.65,High,2012
10225,US-2012-146360,356,2696,2012-03-14,2012-03-18,Standard Class,LATAM,Central,5,102.0,0.4,-52.76,7.32,Medium,2012
10226,ID-2012-64998,556,5345,2012-03-14,2012-03-18,Standard Class,APAC,Southeast Asia,7,94.0,0.47,-28.3941,6.75,High,2012
10227,MX-2012-151036,453,5229,2012-03-14,2012-03-20,Standard Class,LATAM,Caribbean,3,27.0,0.0,4.5,5.46,Low,2012
10228,US-2012-111122,356,6274,2012-03-14,2012-03-18,Standard Class,LATAM,South,5,68.0,0.6,-86.74,5.29,Medium,2012
10229,IN-2012-39889,778,5895,2012-03-14,2012-03-14,Same Day,APAC,North Asia,2,53.0,0.0,13.8,4.31,High,2012
10230,MX-2012-151036,453,3377,2012-03-14,2012-03-20,Standard Class,LATAM,Caribbean,1,32.0,0.0,5.78,3.59,Low,2012
10231,ES-2012-3034225,629,876,2012-03-14,2012-03-14,Same Day,EU,South,6,324.0,0.0,109.98,3.21,High,2012
10232,IT-2012-2093927,415,681,2012-03-14,2012-03-17,First Class,EU,Central,2,11.0,0.5,-5.22,2.04,High,2012
10233,MX-2012-121321,617,5334,2012-03-14,2012-03-19,Second Class,LATAM,Central,2,45.0,0.0,6.32,1.98,Medium,2012
10234,CA-2012-167479,553,4283,2012-03-14,2012-03-19,Standard Class,US,West,3,19.0,0.0,9.3312,1.52,Medium,2012
10235,CG-2012-5580,211,6275,2012-03-14,2012-03-19,Standard Class,Africa,Africa,2,31.0,0.0,0.0,1.35,Medium,2012
10236,CA-2012-163587,605,1117,2012-03-14,2012-03-18,Standard Class,US,East,4,17.0,0.0,7.5992,1.18,Medium,2012
10237,IN-2012-45972,649,3920,2012-03-14,2012-03-20,Standard Class,APAC,North Asia,3,14.0,0.0,2.25,0.83,Medium,2012
